,Accident_Index,Longitude,Latitude
1204578,2.01195E+12,-3.450399,55.840448
1305740,201243N092052,-0.827595,51.823229
26674,200501ZT80419,-0.153881,51.367291
1045493,2.01062E+12,-3.187421,51.474374
1228285,201201VK30080,-0.304163,51.374779
1115814,2011160B02671,-0.819115,53.585605
647893,200822D801160,-2.233371,52.400561
316750,200642C022604,0.780551,51.650851
1006096,201043N053050,-0.742723,51.608797
267157,200614H180906,-1.522808,53.380774
941060,201006M035900,-2.315406,53.40657
436853,2.0071E+12,-1.660683,54.988051
118406,200537L011190,1.577265,52.397444
172529,200554AY06205,-1.773047,51.038298
1432999,2.01335E+12,0.128271,52.226249
221815,200601YR90543,-0.090739,51.606926
415009,200704CK07206,-2.864058,53.586874
42973,200506J036103,-2.027656,53.424062
1335188,2.01252E+12,-2.547026,51.340995
305915,2.00635E+12,0.215093,52.349461
1160841,201143R055031,-0.774939,51.554736
329061,2.00644E+12,-1.127395,50.846503
1525656,2.01405E+12,-3.009021,53.646334
209367,200601MM70350,-0.068541,51.469694
564420,200797AC01604,-4.263971,55.862407
495678,2007400B01029,-0.461455,52.134797
581041,200801MM70726,-0.075719,51.442833
1417318,2.01321E+12,-2.255873,52.785692
90606,200522CA50588,-2.158916,52.213504
1411443,201320J009703,-2.152731,52.500575
749919,200901LX50779,-0.119542,51.468994
1068562,201101MM70625,-0.070805,51.477465
147684,200545WO70595,-0.614047,51.309433
1479613,201360P031268,-4.630425,53.304632
1605461,2.01446E+12,1.417724,51.334658
491498,2.00736E+12,1.315388,52.879873
774119,200906B012562,-2.253194,53.468021
57425,200511BD03970,-1.577857,54.838705
1285945,201232B392812,-0.038127,52.984854
44908,200506L040000,-2.632068,53.549673
395056,200701KD50019,0.258246,51.555674
1007545,201043P086100,-1.352812,52.098643
121490,20054100C0509,-0.376486,51.620669
1671189,2.01505E+12,-2.968673,53.3167
100977,20053102C0379,-1.165511,52.923139
1710979,2.0153E+12,-1.94772,53.443569
107896,2.00533E+12,-1.118292,52.632961
1762479,2.01553E+12,-2.05413,52.004353
1152170,20114100D0860,-0.468097,51.739966
1723111,2.01536E+12,1.259189,52.636747
521230,200745SU08428,-0.758883,51.333449
1322436,2.01246E+12,1.431993,51.360326
449110,200714A202207,-0.978312,53.618082
1748708,2.01546E+12,0.261551,51.436686
1161644,201143R233011,-0.604329,51.497079
747128,200901JI40156,0.088109,51.570337
729130,200891NP10800,-5.232245,56.721244
1685057,2.01512E+12,-1.52882,53.997437
51581,2.00507E+12,-2.548207,53.249859
594293,2.00803E+12,-3.367224,54.663493
461999,200720J052301,-2.082925,52.511522
1701439,201520T014195,-1.821121,52.500837
90801,200522CC50023,-2.256131,52.269794
665654,2.00835E+12,0.24255,52.366837
991281,201034WN49780,-0.900789,52.236724
99269,20053102A0276,-1.154496,53.129372
1007902,201043P157050,-1.28115,51.788123
271074,2006170S14116,-1.330967,54.580747
334351,200645EL84572,-0.416179,51.388937
1186122,2.01152E+12,-2.666035,50.938062
766513,200904BB09151,-2.866177,54.073131
183810,200563AC21605,-4.119463,51.681016
393136,200701HT20244,-0.06799,51.516807
1279903,2.01223E+12,-1.341647,52.381472
855923,2.00944E+12,-1.314511,50.901709
1025534,2.01047E+12,-0.13751,50.819791
459041,200720E501203,-1.833572,52.443558
1504712,201401KG79010,0.148961,51.566271
1562682,201422D403752,-1.989981,52.364381
1022663,2.01046E+12,1.317436,51.124894
397501,200701LX50712,-0.11463,51.427458
175952,2005555P05309,-1.926137,50.736793
460938,200720H012602,-2.011334,52.59327
1345456,201263CP23812,-4.979456,51.820635
1119312,201120H005101,-2.023582,52.583469
405371,200701VK30156,-0.3042,51.408772
1260906,2.01213E+12,-1.492473,53.806706
1238441,201204EN12012,-2.395465,53.867843
1529351,201406E093695,-2.191716,53.444226
1672159,2.01505E+12,-2.939586,53.44044
1131998,201130C000123,-1.372372,53.039298
1055605,201097GE03710,-4.269668,55.836777
1616395,201450EL2G014,-4.113371,50.405659
976551,201022E005224,-2.648193,52.152313
1140787,2.01133E+12,-1.228559,52.639215
187227,2.00592E+12,-2.047928,57.303591
141664,2.00544E+12,-1.484239,50.946915
187045,2.00592E+12,-2.950525,57.543277
1491224,201397BF01902,-4.324097,55.93974
146695,200545TA66350,-0.13352,51.161118
183232,2.00562E+12,-4.055184,51.667141
1655613,201501QK50755,-0.246668,51.544846
36304,200505CH00304,-2.913558,53.465336
1696579,2015170M32115,-1.169689,54.527485
1573933,2.01433E+12,-1.22429,52.592394
909279,201001GD10788,-0.076018,51.52809
171982,2.00553E+12,-2.076848,51.89711
1120396,201120K014811,-1.967072,52.559463
130860,200543N150105,-0.76153,52.04671
654695,200830D000851,-1.54049,52.76921
1207114,201197KA00207,-4.415255,55.856204
471276,200722FA86199,-2.622533,52.543627
287229,2.00623E+12,-1.75228,52.247695
1261413,2.01213E+12,-1.71321,53.837548
83055,200520J041102,-2.168777,52.497675
351950,200650D21F719,-3.511625,50.72351
249281,2.0061E+12,-1.646141,55.006701
1263957,201214K125112,-1.453629,53.406276
33763,200504FG05006,-2.216506,53.835808
732019,2.00894E+12,-2.837655,56.28471
557850,200791NE30148,-6.11864,57.312966
96776,200530B000296,-1.867718,53.317834
814553,2.00922E+12,-1.875264,52.891125
212791,200601QK50787,-0.293606,51.554118
1241869,201205EE06194,-2.988707,53.425636
1544546,20141318C1203,-1.641442,53.715933
67820,2.00513E+12,-1.673837,53.81974
775338,200906F023148,-2.258974,53.501806
248835,2.0061E+12,-1.601104,55.00746
76524,2005170M11605,-1.240726,54.566195
1664636,201501ZD30140,-0.107393,51.38729
400262,200701PY67158,0.020385,51.367293
270899,2006170S10336,-1.278563,54.560585
6691,200501JC30405,0.008117,51.569305
1441038,20134100F0727,-0.409009,51.789267
856936,2.00944E+12,-1.044823,50.834705
1147041,2.01136E+12,0.946887,52.662886
6439,200501JC30093,-0.025153,51.584079
554202,2.00762E+12,-3.237048,51.525746
1475192,2.01352E+12,-2.958997,51.354803
1596750,2.01444E+12,-0.978403,50.813972
1000419,2.01E+182,-0.217778,51.924642
1643835,201501EK40939,-0.135798,51.519307
1543110,2.01413E+12,-1.65864,53.830008
943932,2.01007E+12,-3.060013,53.285151
592222,200801ZD30582,-0.096852,51.370605
1236960,201204CJ12113,-2.819912,53.552326
929867,201004AM10062,-3.03378,53.806111
1357916,201301CW11614,-0.143728,51.522257
1455217,2.01344E+12,-1.401176,50.941538
192572,200597AB04804,-4.257571,55.856773
1389130,201306M078651,-2.302594,53.445345
1200653,2.01192E+12,-2.421841,57.505278
1398906,2.01312E+12,-1.539475,53.99606
1605351,2.01446E+12,1.380066,51.33809
1464591,2.01347E+12,-0.135407,50.82841
1437062,201337EA70663,1.615002,52.426617
907547,201001EO40262,-0.119075,51.557295
1590412,201442I387211,0.482208,51.726852
591145,200801YE89004,-0.141923,51.686792
829166,2.00933E+12,-1.152283,52.625028
924714,201001XD80953,-0.368409,51.547809
8588,200501KD50758,0.176544,51.581859
1163497,2.01144E+12,-1.669257,51.192268
1446496,201343N168103,-0.644709,51.609253
302342,200634TM03350,-1.09278,52.272431
867599,2.00946E+12,0.062011,51.232029
817946,200922G902041,-2.35313,52.580787
1497056,201401EK40131,-0.136795,51.536715
1507956,201401PY20083,-0.013824,51.380199
956375,2.01013E+12,-1.526118,53.906882
1738875,2.01544E+12,-1.100775,50.793219
861119,200945SU36991,-0.677243,51.357015
341027,2.00646E+12,1.181663,51.09197
895330,2.00993E+12,-2.808536,56.710229
1405413,201314C002913,-1.287679,53.443209
1261002,2.01213E+12,-1.664122,53.79994
1420072,201322F302954,-2.820997,52.716377
93370,200522GA39765,-2.468404,52.678738
1363740,201301KF60090,0.031973,51.544434
1561370,2.01421E+12,-1.830915,52.676118
996279,201037B045677,0.795843,52.246668
153655,2.00547E+12,-0.203582,51.106368
200574,200601CW10988,-0.147564,51.498756
1771986,201563DP23415,-3.420859,52.163731
473310,2.00723E+12,-1.408633,52.326041
1003314,201042I153504,0.265201,51.73603
611064,2.00807E+12,-2.49841,53.207919
825930,20093104C0874,-1.198956,52.996905
946550,2.0101E+12,-1.378069,54.900753
156163,2.00547E+12,-0.367919,50.820275
1569625,201431C116814,-1.148586,52.949566
44339,200506L024378,-2.487196,53.525453
1434924,2.01335E+12,-0.294901,52.538737
1277607,201222E204807,-2.737693,52.225961
804101,2009170M11409,-1.24036,54.552622
365090,2006556E05596,-1.753531,50.737275
91475,200522DE45936,-1.935165,52.289743
856789,2.00944E+12,-1.318291,50.896065
1669173,201504SB15244,-2.83138,53.639424
604920,200806F000089,-2.382187,53.523138
904682,201001BS70593,-0.18547,51.480285
1499011,201401FH10354,-0.225492,51.499243
1059596,201101CW10098,-0.16397,51.535075
1494839,201401BS70718,-0.192393,51.4946
156587,2.00547E+12,-0.168192,51.116251
1664246,201501YR90740,-0.063893,51.586755
384580,200697KC05202,-4.858514,55.918614
425395,200706J084640,-2.173257,53.40713
1427099,201332B136113,-0.018364,52.978197
257292,2.00613E+12,-1.757978,53.795492
1643959,201501EK41101,-0.137751,51.5527
212403,200601QK50323,-0.205338,51.535445
352054,200650D21I644,-3.535595,50.715642
756959,200901TE00073,-0.209194,51.444499
262172,2.00613E+12,-1.960556,53.730835
1076794,201101TX20111,-0.331552,51.482904
1450210,201343W024093,-0.929007,51.433017
199243,200601BS70567,-0.203032,51.513468
1356523,201301CP00258,-0.08875,51.513281
1191603,201154ES15111,-1.814696,51.073711
550676,2007600WR1076,-2.999453,53.055184
653662,200830C000575,-1.401052,53.272537
1419349,201322D304670,-2.269852,52.357241
151040,2.00546E+12,0.90476,51.308938
1456148,2.01345E+12,-0.558312,51.31707
1601017,2.01445E+12,-0.542655,51.326156
1762715,2.01553E+12,-2.142788,51.756939
628269,200814A022908,-1.171414,53.499934
1028889,2.01047E+12,-0.414824,50.9569
1297582,2012400BA0551,-0.464816,52.130525
914704,201001MM70545,-0.093899,51.476224
34704,200505AW00550,-3.07444,53.411681
1679735,2.0151E+12,-1.833978,54.990806
1438302,201337EA76733,0.736639,52.344192
973186,2.01021E+12,-1.953813,52.6837
707000,200850AP2M025,-5.441817,50.174271
248126,2.0061E+12,-1.639273,54.987989
441855,2.00713E+12,-1.756323,53.609251
1680424,2.0151E+12,-1.993629,54.957697
164365,200550F43J241,-3.456535,50.58706
591656,200801YR90673,-0.070731,51.588344
1395037,2.0131E+12,-1.724302,54.956463
587158,200801TX20568,-0.381029,51.476673
663549,200834NC07088,-0.747216,52.499795
761993,200901YR90077,-0.15306,51.590838
5186,200501GD10694,-0.085967,51.541832
980754,201030D000107,-1.494997,52.92194
1039824,20105500D0603,-2.03285,50.743107
1086456,201104DA11086,-2.712346,53.759438
521461,200745TA02073,-0.029288,51.220742
1457941,2.01345E+12,-0.598449,51.405054
904684,201001BS70597,-0.183535,51.496352
1565775,2.0143E+12,-1.708186,53.00374
347624,2.00647E+12,-0.779555,50.8343
228126,200604DF06150,-2.675777,53.763362
257084,2.00613E+12,-1.712273,53.796919
769813,200904TA09025,-2.766347,54.046395
557992,200791NJ16371,-3.094132,58.439486
785052,2.0091E+12,-1.433808,54.91819
298678,2.00633E+12,-1.363788,52.597854
398997,200701PL60129,-0.022319,51.456423
349554,200650A23I664,-5.230287,50.134742
265603,200614D018006,-1.417298,53.390014
1202603,2.01194E+12,-2.769196,56.205728
441319,2.00712E+12,-0.420857,54.276309
64927,2.00513E+12,-1.602615,53.801639
519410,200745GU14247,-0.656319,51.25723
418888,200705AA22164,-3.058857,53.402112
1258314,2.01213E+12,-1.642621,53.685816
735430,200897AB04904,-4.255933,55.856084
1298976,20124100A0517,-0.041715,51.799458
83799,200520K025701,-1.999377,52.53951
86250,200520Z039601,-1.82361,52.506475
1282035,201230D001744,-1.498654,52.927259
374746,200663DP41006,-3.203052,52.504447
1411135,201320H009953,-2.004398,52.614487
1201216,2.01192E+12,-3.121269,57.450784
1519637,201401ZD30840,-0.120938,51.38943
393233,200701HT62270,-0.039228,51.511923
182394,2.00562E+12,-3.781443,51.593649
359967,2.00652E+12,-2.594842,51.435807
1002726,201042I088903,0.536908,51.611493
756834,200901TD00311,-0.060155,51.480706
1615495,201450CD3D007,-4.206591,51.01778
581370,200801MM71094,-0.075065,51.45838
203949,200601HT20072,-0.056855,51.514285
1160567,201143P332061,-1.204744,51.722084
597365,200804DF08040,-2.646198,53.773412
264903,200614C067406,-1.339373,53.460171
566498,200797KB02804,-4.507057,55.849963
1447057,201343P033113,-1.324585,51.792149
823615,20093102B0796,-1.027281,53.295783
727882,200863CP20708,-5.086464,51.846744
121859,20054100D0268,-0.49445,51.705328
1119371,201120H006801,-2.045119,52.572944
5444,200501GD11014,-0.030461,51.54478
1248691,2.01207E+12,-2.578509,53.329629
1056480,201097LB70309,-5.459333,56.389506
1088368,201105AA01024,-3.079256,53.370107
1770670,2.01562E+12,-3.179967,51.433179
956168,2.01013E+12,-1.544936,53.799996
888000,2.00961E+12,-3.01547,51.822441
1246900,2.01207E+12,-2.558675,53.397499
1329817,201250ED2E003,-4.149183,50.392472
1496352,201401CW11222,-0.184998,51.510313
969097,201020M008812,-1.446712,52.402374
1681453,2.0151E+12,-1.649723,55.083287
98938,200530D000942,-1.541834,52.867113
412658,2.00703E+12,-2.724131,54.942514
372580,2.00662E+12,-3.352414,51.760333
540459,2.00752E+12,-2.396304,51.385212
1630423,2.01462E+12,-3.1881,51.468901
529266,2.00747E+12,-0.052982,51.079944
1072762,201101SX20374,-0.135629,51.611065
534801,200750B61O771,-4.216007,50.408865
1319880,2.01246E+12,0.738354,51.355672
184908,200563DP05005,-3.096201,52.721883
216727,200601TW60179,-0.317193,51.458239
944165,2.01007E+12,-2.140567,53.301285
1399333,2.01313E+12,-1.638422,53.697058
78945,200520E020803,-1.904902,52.454965
1205936,201197AE00309,-4.368192,55.883724
839430,2009400B01792,-0.289465,52.135035
815486,200922C903326,-2.314178,52.126523
15936,200501RY10123,0.099931,51.463559
1475411,2.01353E+12,-2.180912,51.931325
1128651,201122E101949,-2.620194,51.872394
1600140,2.01444E+12,-1.012721,50.903036
1695550,2015160D03451,-0.399988,53.75997
1492330,201397LB00404,-4.911852,55.959362
77970,200520D196503,-1.8551,52.473524
1528595,201406A086594,-2.208797,53.531612
1191371,201154DW09611,-1.774084,51.58546
246411,2.00607E+12,-2.754357,53.032
70872,200514C082105,-1.354586,53.430321
1388314,201306K072898,-2.428337,53.582307
1234169,2.01203E+12,-2.537414,54.601265
1403028,2.01313E+12,-1.743871,53.798591
166338,2.00552E+12,-2.580955,51.463841
532525,2.00747E+12,-0.381879,50.814803
1662374,201501XH30281,-0.408745,51.504173
76884,2005170S11635,-1.349692,54.590196
322979,200643N343096,-0.973917,51.999119
649784,200822FA89219,-2.735316,52.736087
61116,2.00512E+12,-1.087369,53.958189
864723,2.00946E+12,0.758291,51.336047
1281482,201230D000265,-1.551737,52.900772
1409661,2013170L20253,-1.144517,54.581299
1124893,2.01121E+12,-1.695028,52.628388
761248,200901YE80033,-0.031399,51.646593
690676,2.00844E+12,-1.067719,50.8473
299646,2.00633E+12,-1.104047,52.643103
303089,200634WS06178,-0.807308,52.183938
1247219,2.01207E+12,-2.608161,53.397977
1273395,2.01221E+12,-2.210237,53.035015
642098,200820K103201,-1.950274,52.543545
1236350,201204BB12149,-2.71677,54.150116
734168,2.00895E+12,-3.174151,55.952481
878484,2.00952E+12,-2.991987,51.133136
1690302,2015132CG1088,-1.886023,53.876675
1693062,201514K192215,-1.455652,53.455635
50518,2.00507E+12,-2.154117,53.272144
375774,2.00692E+12,-2.094998,57.149863
766052,200904AX09104,-3.027748,53.820275
746951,200901JC30632,0.015739,51.571962
372514,2.00662E+12,-3.94153,51.620066
331199,2.00644E+12,-0.765876,51.254749
371136,2.00662E+12,-3.770308,51.593188
667211,2.00835E+12,0.214044,52.213789
273709,200620E153503,-1.858693,52.454918
1167545,2.01144E+12,-1.088369,50.80088
1779253,201597NE02504,-3.954273,55.778638
658029,20083102D3441,-1.12248,52.925256
42416,200506G040137,-2.096428,53.490722
147800,200545WO75315,-0.608781,51.308022
1149946,2011400BA0384,-0.413711,52.113214
954518,2.01013E+12,-1.644161,53.718718
1582320,201437EA84831,1.153492,52.097972
92484,200522FA44596,-2.734258,52.734835
1152947,20114100J0117,-0.350722,51.657897
1101679,2.0111E+12,-1.426608,54.886972
1513253,201401TX20633,-0.382343,51.4436
1007456,201043P068020,-1.42992,51.981979
1036003,2.01052E+12,-2.84392,51.438414
760799,200901XH30340,-0.493799,51.463069
965212,2010170S11830,-1.308296,54.567319
548364,2007557P00489,-2.033841,50.742477
379847,2.00695E+12,-2.985531,55.954044
59423,2.00512E+12,-1.085205,53.9526
1513541,201401TX20946,-0.284459,51.490498
370144,2.00662E+12,-3.139713,51.501374
1314084,2.01244E+12,-1.337025,51.174419
387922,200701BS70005,-0.166178,51.49806
1579331,2.01436E+12,1.30946,52.546217
502657,200742I191005,0.249735,51.479665
112948,2.00535E+12,0.160899,52.667604
1572606,201432E075414,0.263106,53.340294
1005081,201042I343310,0.101985,51.686456
68277,2.00513E+12,-1.508853,53.704488
494360,200737G021609,1.114891,52.048902
563617,2.00796E+12,-3.752959,56.026574
180344,2.00562E+12,-3.201226,51.457239
488053,200734WS31397,-0.890377,52.049163
1308138,201243P359072,-1.450546,51.592304
1776517,2.01596E+12,-3.675954,55.988022
1486398,2.01392E+12,-2.548517,57.404686
1721668,2.01535E+12,-0.307075,52.253027
204950,200601JC30319,-0.024607,51.590005
165922,2.00552E+12,-2.981685,51.34796
552748,2.00762E+12,-3.913944,51.623666
943218,2.01007E+12,-2.143284,53.35099
1735781,201543R065125,-0.746874,51.52498
537370,200750E41K531,-4.171006,50.369688
701898,2.00846E+12,0.301983,51.140764
102608,20053102D2821,-0.975855,52.853872
1242928,201206B056198,-2.200402,53.456948
709810,200850FT2D012,-3.516502,50.479179
819050,2.00923E+12,-1.364217,52.158943
733055,2.00895E+12,-3.43907,55.927117
38780,200505FT00126,-2.949726,53.398535
346376,2.00647E+12,-0.133676,50.837627
1196777,2.01162E+12,-3.228377,51.508842
1584048,2014404DA0767,-0.486892,51.988547
1384718,201305CC01770,-2.85227,53.465628
1287128,201232N025312,-0.388801,53.049191
131601,200543N303075,-0.684195,52.053334
749205,200901KG70442,0.112424,51.537617
299996,2.00633E+12,-1.096418,52.618862
1631447,201463DP03214,-3.710835,52.429951
1200004,201163DP34011,-3.853345,52.590455
1296810,2.01237E+12,1.694137,52.51132
1000254,20104100D0573,-0.53516,51.721938
1726643,2015405DA1050,-0.455048,51.86688
846404,200942I299709,0.81447,51.635922
1319149,201245WA71641,-0.712447,51.135831
429080,200706X066798,-2.368359,53.528844
1589087,201442I239007,0.389154,51.48242
1152045,20114100D0508,-0.456993,51.713025
279094,200620M042801,-1.512527,52.405541
252043,200611BD19820,-1.584877,54.77672
132601,200543P066065,-1.230744,51.725584
1350972,2.01296E+12,-3.779276,56.141582
984993,20103104D2962,-1.24647,52.955054
1564694,201423N026316,-1.512485,52.525282
1579126,2.01436E+12,0.691292,52.559837
1075624,201101TB00959,-0.249717,51.618937
52380,2.0051E+12,-1.570728,54.879569
55722,2.0051E+12,-1.54443,55.000072
66561,2.00513E+12,-1.320415,53.694399
391703,200701FH10267,-0.211182,51.470968
573181,200801EO40139,-0.111677,51.533885
171008,2.00553E+12,-2.156538,51.994853
935722,201005DD04938,-2.71467,53.417612
45305,200506M029802,-2.335042,53.416943
195977,200597NA03702,-3.998703,55.862778
152693,2.00546E+12,1.086487,51.275412
103292,200532B061605,-0.117021,52.8492
1220475,201201MM70800,-0.059161,51.473585
1238360,201204EL12130,-2.378413,53.766152
351111,200650B61Q517,-4.228002,50.41853
1149645,2011400B01143,-0.444559,52.137453
990702,201034TM25630,-1.013418,52.229537
1390772,2.01307E+12,-2.739807,53.366968
977638,201022G005841,-2.46079,52.658001
868427,2.00947E+12,0.384169,50.884676
430434,2.00707E+12,-2.44863,53.043344
1688551,20151328U1232,-1.561091,53.797606
